set_voltage,set_current_min,set_current_max,adc_voltage,adc_current,meas_voltage,meas_current
1.86,-0.1,0.1,215888,-22298,1.8513,-0.00877
1.88,-0.1,0.1,220019,-22361,1.8863,-0.00880
1.9,-0.1,0.1,222078,-22363,1.9038,-0.00880
1.92,-0.1,0.1,224109,-22399,1.9210,-0.00881
1.94,-0.1,0.1,226146,-22406,1.9383,-0.00881
1.96,-0.1,0.1,228183,-22419,1.9555,-0.00882
1.98,-0.1,0.1,230189,-22483,1.9725,-0.00884
2.0,-0.1,0.1,232158,-22486,1.9892,-0.00885
2.02,-0.1,0.1,236231,-22489,2.0238,-0.00885
2.04,-0.1,0.1,238309,-22547,2.0414,-0.00887
2.06,-0.1,0.1,240301,-22545,2.0583,-0.00887
2.08,-0.1,0.1,242648,-22579,2.0782,-0.00888
2.1,-0.1,0.1,244714,-22601,2.0957,-0.00889
2.12,-0.1,0.1,246889,-22581,2.1141,-0.00888
2.14,-0.1,0.1,248919,-22608,2.1314,-0.00889
2.16,-0.1,0.1,253109,-22645,2.1669,-0.00891
2.18,-0.1,0.1,255285,-22679,2.1853,-0.00892
2.2,-0.1,0.1,257382,-22690,2.2031,-0.00893
2.22,-0.1,0.1,259519,-22683,2.2212,-0.00892
2.24,-0.1,0.1,261597,-22704,2.2385,-0.00893
2.26,-0.1,0.1,263703,-22721,2.2567,-0.00894
2.28,-0.1,0.1,265827,-22748,2.2747,-0.00895
2.3,-0.1,0.1,270000,-22782,2.3101,-0.00896
2.32,-0.1,0.1,272081,-22787,2.3277,-0.00896
2.34,-0.1,0.1,274225,-22811,2.3459,-0.00897
2.36,-0.1,0.1,276339,-22888,2.3638,-0.00900
2.38,-0.1,0.1,278469,-22971,2.3819,-0.00904
2.4,-0.1,0.1,280554,-23039,2.3996,-0.00906
2.42,-0.1,0.1,282624,-23224,2.4171,-0.00914
2.44,-0.1,0.1,286751,-24089,2.4521,-0.00948
2.46,-0.1,0.1,288928,-24673,2.4706,-0.00971
2.48,-0.1,0.1,291064,-25592,2.4887,-0.01007
2.5,-0.1,0.1,293207,-26666,2.5069,-0.01049
2.52,-0.1,0.1,295293,-27937,2.5245,-0.01099
2.54,-0.1,0.1,297380,-29331,2.5422,-0.01154
2.56,-0.1,0.1,299483,-30807,2.5601,-0.01212
2.58,-0.1,0.1,303680,-33967,2.5957,-0.01336
2.6,-0.1,0.1,305854,-35565,2.6141,-0.01399
2.62,-0.1,0.1,308031,-37253,2.6326,-0.01465
2.64,-0.1,0.1,310060,-38718,2.6498,-0.01523
2.66,-0.1,0.1,312089,-40153,2.6670,-0.01580
2.68,-0.1,0.1,314149,-41494,2.6844,-0.01632
2.7,-0.1,0.1,316298,-42738,2.7026,-0.01681
2.72,-0.1,0.1,320457,-44770,2.7379,-0.01761
2.74,-0.1,0.1,322547,-45493,2.7556,-0.01790
2.76,-0.1,0.1,324705,-46147,2.7739,-0.01815
2.78,-0.1,0.1,326796,-46549,2.7917,-0.01833
2.8,-0.1,0.1,328965,-46909,2.8101,-0.01845
2.82,-0.1,0.1,330996,-47103,2.8273,-0.01853
2.84,-0.1,0.1,333117,-47227,2.8453,-0.01858
2.86,-0.1,0.1,337277,-47506,2.8805,-0.01869
2.88,-0.1,0.1,339287,-47590,2.8976,-0.01872
2.9,-0.1,0.1,341447,-47677,2.9159,-0.01876
2.92,-0.1,0.1,343496,-47764,2.9333,-0.01879
2.94,-0.1,0.1,345611,-47847,2.9512,-0.01882
2.96,-0.1,0.1,347663,-47941,2.9686,-0.01886
2.98,-0.1,0.1,349796,-48015,2.9867,-0.01889
3.0,-0.1,0.1,353928,-48187,3.0217,-0.01896
3.02,-0.1,0.1,355962,-48265,3.0390,-0.01899
3.04,-0.1,0.1,358118,-48358,3.0572,-0.01902
3.06,-0.1,0.1,360247,-48402,3.0753,-0.01906
3.08,-0.1,0.1,362366,-48511,3.0933,-0.01908
3.1,-0.1,0.1,364525,-48545,3.1116,-0.01910
3.12,-0.1,0.1,366552,-48678,3.1287,-0.01914
3.14,-0.1,0.1,370815,-48841,3.1649,-0.01921
3.16,-0.1,0.1,372854,-48878,3.1822,-0.01923
3.18,-0.1,0.1,374918,-48995,3.1997,-0.01927
3.2,-0.1,0.1,377157,-49110,3.2187,-0.01932
3.22,-0.1,0.1,379067,-49151,3.2349,-0.01934
3.24,-0.1,0.1,381093,-49233,3.2520,-0.01937
3.26,-0.1,0.1,383195,-49328,3.2699,-0.01941
3.28,-0.1,0.1,385244,-49343,3.2872,-0.01944
3.3,-0.1,0.1,389192,-49500,3.3208,-0.01947
3.32,-0.1,0.1,391175,-49565,3.3375,-0.01950
3.34,-0.1,0.1,393259,-49654,3.3552,-0.01953
3.36,-0.1,0.1,395193,-49747,3.3716,-0.01957
3.38,-0.1,0.1,397280,-49805,3.3893,-0.01959
3.4,-0.1,0.1,399243,-49853,3.4059,-0.01961
3.42,-0.1,0.1,401228,-49902,3.4228,-0.01963
3.44,-0.1,0.1,405174,-50007,3.4562,-0.01967
3.46,-0.1,0.1,407191,-50050,3.4733,-0.01969
3.48,-0.1,0.1,409211,-50093,3.4904,-0.01971
3.5,-0.1,0.1,411216,-50109,3.5074,-0.01971
3.52,-0.1,0.1,413143,-50135,3.5238,-0.01972
3.54,-0.1,0.1,415124,-50079,3.5406,-0.01970
3.56,-0.1,0.1,417105,-50071,3.5574,-0.01970
3.58,-0.1,0.1,421107,-49936,3.5913,-0.01964
3.6,-0.1,0.1,423104,-49835,3.6082,-0.01960
3.62,-0.1,0.1,425207,-49752,3.6261,-0.01957
3.64,-0.1,0.1,427207,-49640,3.6430,-0.01954
3.66,-0.1,0.1,429132,-49537,3.6594,-0.01949
3.68,-0.1,0.1,431180,-49446,3.6767,-0.01943
3.7,-0.1,0.1,433186,-49310,3.6937,-0.01940
3.72,-0.1,0.1,437105,-49069,3.7270,-0.01930
3.74,-0.1,0.1,439091,-48946,3.7438,-0.01925
3.76,-0.1,0.1,441172,-48798,3.7614,-0.01920
3.78,-0.1,0.1,443209,-48723,3.7787,-0.01916
3.8,-0.1,0.1,445157,-48619,3.7952,-0.01913
3.82,-0.1,0.1,447092,-48510,3.8116,-0.01909
3.84,-0.1,0.1,449120,-48456,3.8288,-0.01906
3.86,-0.1,0.1,453193,-48259,3.8634,-0.01898
3.88,-0.1,0.1,455195,-48158,3.8803,-0.01894
3.9,-0.1,0.1,457282,-48079,3.8980,-0.01891
3.92,-0.1,0.1,459231,-47927,3.9146,-0.01887
3.94,-0.1,0.1,461267,-47881,3.9317,-0.01884
3.96,-0.1,0.1,463270,-47798,3.9488,-0.01880
3.98,-0.1,0.1,465244,-47728,3.9655,-0.01878
4.0,-0.1,0.1,469175,-47580,3.9989,-0.01872
4.02,-0.1,0.1,471241,-47499,4.0164,-0.01868
4.04,-0.1,0.1,473269,-47417,4.0336,-0.01865
4.06,-0.1,0.1,475232,-47370,4.0502,-0.01863
4.08,-0.1,0.1,477246,-47280,4.0673,-0.01860
4.1,-0.1,0.1,479259,-47211,4.0844,-0.01857
4.12,-0.1,0.1,481254,-47149,4.1013,-0.01855
4.14,-0.1,0.1,485219,-47034,4.1349,-0.01851
4.16,-0.1,0.1,487246,-47004,4.1521,-0.01849
4.18,-0.1,0.1,489242,-46902,4.1690,-0.01845
4.2,-0.1,0.1,491309,-46838,4.1865,-0.01843
4.22,-0.1,0.1,493315,-46773,4.2036,-0.01840
4.24,-0.1,0.1,495246,-46747,4.2199,-0.01839
4.26,-0.1,0.1,497193,-46690,4.2364,-0.01837
4.28,-0.1,0.1,501297,-46561,4.2712,-0.01832
4.3,-0.1,0.1,503263,-46524,4.2879,-0.01830
4.32,-0.1,0.1,505620,-46467,4.3079,-0.01828
4.34,-0.1,0.1,507820,-46400,4.3265,-0.01825
4.36,-0.1,0.1,509866,-46344,4.3439,-0.01823
4.38,-0.1,0.1,511916,-46299,4.3613,-0.01822
4.4,-0.1,0.1,514023,-46242,4.3791,-0.01819
4.42,-0.1,0.1,518258,-46131,4.4150,-0.01815
4.44,-0.1,0.1,520313,-46073,4.4325,-0.01812
4.46,-0.1,0.1,522443,-46025,4.4505,-0.01811
4.48,-0.1,0.1,524528,-45954,4.4682,-0.01808
4.5,-0.1,0.1,526585,-45924,4.4856,-0.01807
4.52,-0.1,0.1,528753,-45833,4.5040,-0.01803
4.54,-0.1,0.1,530822,-45780,4.5216,-0.01801
4.56,-0.1,0.1,534938,-45681,4.5565,-0.01797
4.58,-0.1,0.1,537113,-45629,4.5749,-0.01795
4.6,-0.1,0.1,539209,-45571,4.5926,-0.01793
4.62,-0.1,0.1,541240,-45505,4.6099,-0.01790
4.64,-0.1,0.1,543315,-45454,4.6275,-0.01788
4.66,-0.1,0.1,545486,-45433,4.6459,-0.01787
4.68,-0.1,0.1,547473,-45351,4.6628,-0.01784
4.7,-0.1,0.1,551721,-45247,4.6988,-0.01780
4.72,-0.1,0.1,553833,-45182,4.7167,-0.01777
4.74,-0.1,0.1,555883,-45131,4.7341,-0.01775
4.76,-0.1,0.1,558002,-45096,4.7520,-0.01774
4.78,-0.1,0.1,560074,-45021,4.7696,-0.01771
4.8,-0.1,0.1,562137,-44947,4.7871,-0.01768
4.82,-0.1,0.1,564261,-44924,4.8051,-0.01767
4.84,-0.1,0.1,566394,-44844,4.8232,-0.01764
4.86,-0.1,0.1,570720,-44743,4.8599,-0.01761
4.88,-0.1,0.1,572764,-44732,4.8772,-0.01760
4.9,-0.1,0.1,574828,-44664,4.8947,-0.01757
4.92,-0.1,0.1,576927,-44616,4.9125,-0.01756
4.94,-0.1,0.1,579010,-44580,4.9301,-0.01754
4.96,-0.1,0.1,581066,-44529,4.9476,-0.01752
4.98,-0.1,0.1,583046,-44466,4.9644,-0.01749
5.0,-0.1,0.1,587313,-44373,5.0005,-0.01746
5.02,-0.1,0.1,589359,-44339,5.0179,-0.01744
5.04,-0.1,0.1,591524,-44299,5.0363,-0.01743
5.06,-0.1,0.1,593595,-44269,5.0538,-0.01742
5.08,-0.1,0.1,595624,-44232,5.0710,-0.01740
5.1,-0.1,0.1,597655,-44182,5.0882,-0.01738
5.12,-0.1,0.1,599825,-44137,5.1066,-0.01736
5.14,-0.1,0.1,604010,-44030,5.1421,-0.01732
5.16,-0.1,0.1,606056,-44002,5.1595,-0.01731
5.18,-0.1,0.1,608143,-43940,5.1768,-0.01729
5.2,-0.1,0.1,610184,-43906,5.1945,-0.01727
5.22,-0.1,0.1,612256,-43877,5.2120,-0.01727
5.24,-0.1,0.1,614308,-43819,5.2294,-0.01724
5.26,-0.1,0.1,616370,-43805,5.2469,-0.01723
5.28,-0.1,0.1,620592,-43715,5.2827,-0.01720
5.3,-0.1,0.1,622656,-43673,5.3002,-0.01718
5.32,-0.1,0.1,624813,-43664,5.3185,-0.01718
5.34,-0.1,0.1,626839,-43628,5.3357,-0.01716
5.36,-0.1,0.1,628992,-43602,5.3539,-0.01715
5.38,-0.1,0.1,631120,-43536,5.3720,-0.01713
5.4,-0.1,0.1,633258,-43495,5.3901,-0.01711
5.42,-0.1,0.1,637425,-43401,5.4254,-0.01708
5.44,-0.1,0.1,639636,-43387,5.4442,-0.01707
5.46,-0.1,0.1,641711,-43362,5.4618,-0.01706
5.48,-0.1,0.1,643713,-43338,5.4788,-0.01705
5.5,-0.1,0.1,645689,-43288,5.4955,-0.01703
5.52,-0.1,0.1,647767,-43261,5.5131,-0.01702
5.54,-0.1,0.1,649733,-43233,5.5298,-0.01701
5.56,-0.1,0.1,653808,-43159,5.5644,-0.01698
5.58,-0.1,0.1,655865,-43134,5.5818,-0.01697
5.6,-0.1,0.1,657811,-43138,5.5983,-0.01697
5.62,-0.1,0.1,659697,-43086,5.6143,-0.01695
5.64,-0.1,0.1,661773,-43044,5.6319,-0.01693
5.66,-0.1,0.1,663781,-42994,5.6489,-0.01691
5.68,-0.1,0.1,665781,-42967,5.6659,-0.01690
5.7,-0.1,0.1,669838,-42943,5.7003,-0.01689
5.72,-0.1,0.1,671833,-42859,5.7172,-0.01686
5.74,-0.1,0.1,673844,-42846,5.7342,-0.01686
5.76,-0.1,0.1,675877,-42864,5.7515,-0.01686
5.78,-0.1,0.1,677827,-42831,5.7680,-0.01685
5.8,-0.1,0.1,679796,-42797,5.7847,-0.01684
5.82,-0.1,0.1,681866,-42724,5.8023,-0.01681
5.84,-0.1,0.1,685920,-42685,5.8366,-0.01679
5.86,-0.1,0.1,687990,-42688,5.8542,-0.01679
5.88,-0.1,0.1,690036,-42638,5.8715,-0.01677
5.9,-0.1,0.1,691988,-42624,5.8881,-0.01677
5.92,-0.1,0.1,694004,-42604,5.9052,-0.01676
5.94,-0.1,0.1,696067,-42565,5.9227,-0.01674
5.96,-0.1,0.1,698031,-42523,5.9393,-0.01673
5.98,-0.1,0.1,702032,-42473,5.9732,-0.01671
6.0,-0.1,0.1,704186,-42463,5.9915,-0.01670
6.02,-0.1,0.1,706161,-42424,6.0082,-0.01669
6.04,-0.1,0.1,708278,-42455,6.0262,-0.01670
6.06,-0.1,0.1,710325,-42398,6.0436,-0.01668
6.08,-0.1,0.1,712296,-42379,6.0603,-0.01667
6.1,-0.1,0.1,714254,-42336,6.0769,-0.01665
6.12,-0.1,0.1,718230,-42273,6.1106,-0.01663
6.14,-0.1,0.1,720332,-42276,6.1284,-0.01663
6.16,-0.1,0.1,722298,-42239,6.1451,-0.01660
6.18,-0.1,0.1,724338,-42229,6.1624,-0.01661
6.2,-0.1,0.1,726372,-42186,6.1796,-0.01660
6.22,-0.1,0.1,728398,-42172,6.1968,-0.01659
6.24,-0.1,0.1,730411,-42143,6.2139,-0.01658
6.26,-0.1,0.1,734443,-42109,6.2480,-0.01657
6.28,-0.1,0.1,736572,-42080,6.2661,-0.01655
6.3,-0.1,0.1,738587,-42067,6.2831,-0.01655
6.32,-0.1,0.1,740564,-42047,6.2999,-0.01654
6.34,-0.1,0.1,742561,-42036,6.3169,-0.01654
6.36,-0.1,0.1,744637,-41984,6.3345,-0.01652
6.38,-0.1,0.1,746603,-41994,6.3511,-0.01652
6.4,-0.1,0.1,748597,-41948,6.3681,-0.01650
6.42,-0.1,0.1,752638,-41921,6.4023,-0.01649
6.44,-0.1,0.1,754736,-41882,6.4201,-0.01649
6.46,-0.1,0.1,756786,-41864,6.4375,-0.01647
6.48,-0.1,0.1,758785,-41860,6.4544,-0.01647
6.5,-0.1,0.1,760815,-41830,6.4716,-0.01646
6.52,-0.1,0.1,762739,-41770,6.4880,-0.01643
6.54,-0.1,0.1,764849,-41791,6.5059,-0.01644
6.56,-0.1,0.1,769217,-41723,6.5429,-0.01641
6.58,-0.1,0.1,771243,-41736,6.5601,-0.01642
6.6,-0.1,0.1,773381,-41714,6.5782,-0.01641
6.62,-0.1,0.1,775491,-41675,6.5961,-0.01639
6.64,-0.1,0.1,777498,-41661,6.6131,-0.01639
6.66,-0.1,0.1,779619,-41621,6.6311,-0.01637
6.68,-0.1,0.1,781665,-41606,6.6484,-0.01637
6.7,-0.1,0.1,785935,-41574,6.6846,-0.01635
6.72,-0.1,0.1,788016,-41557,6.7023,-0.01635
6.74,-0.1,0.1,790065,-41558,6.7197,-0.01634
6.76,-0.1,0.1,792158,-41536,6.7374,-0.01634
6.78,-0.1,0.1,794239,-41514,6.7550,-0.01633
6.8,-0.1,0.1,796386,-41482,6.7733,-0.01633
6.82,-0.1,0.1,798422,-41479,6.7904,-0.01632
6.84,-0.1,0.1,802697,-41444,6.8268,-0.01630
6.86,-0.1,0.1,804763,-41415,6.8443,-0.01629
6.88,-0.1,0.1,806862,-41410,6.8621,-0.01629
6.9,-0.1,0.1,808890,-41374,6.8793,-0.01628
6.92,-0.1,0.1,811011,-41361,6.8973,-0.01627
6.94,-0.1,0.1,813058,-41325,6.9146,-0.01626
6.96,-0.1,0.1,815176,-41328,6.9326,-0.01626
6.98,-0.1,0.1,819447,-41280,6.9688,-0.01624
7.0,-0.1,0.1,821551,-41266,6.9866,-0.01623
7.02,-0.1,0.1,823639,-41254,7.0043,-0.01622
7.04,-0.1,0.1,825665,-41250,7.0215,-0.01623
7.06,-0.1,0.1,827751,-41213,7.0392,-0.01621
7.08,-0.1,0.1,829844,-41183,7.0569,-0.01620
7.1,-0.1,0.1,831977,-41173,7.0750,-0.01620
7.12,-0.1,0.1,836252,-41181,7.1113,-0.01620
7.14,-0.1,0.1,838251,-41126,7.1282,-0.01618
7.16,-0.1,0.1,840319,-41122,7.1458,-0.01618
7.18,-0.1,0.1,842466,-41086,7.1640,-0.01616
7.2,-0.1,0.1,844490,-41080,7.1811,-0.01615
7.22,-0.1,0.1,846672,-41083,7.1996,-0.01616
7.24,-0.1,0.1,848733,-41030,7.2171,-0.01614
7.26,-0.1,0.1,852995,-41048,7.2532,-0.01614
7.28,-0.1,0.1,855081,-41010,7.2709,-0.01613
7.3,-0.1,0.1,857166,-40986,7.2886,-0.01612
7.32,-0.1,0.1,859175,-41006,7.3056,-0.01612
7.34,-0.1,0.1,861254,-40962,7.3233,-0.01611
7.36,-0.1,0.1,863281,-40928,7.3404,-0.01611
7.38,-0.1,0.1,865423,-40959,7.3586,-0.01611
7.4,-0.1,0.1,869659,-40892,7.3945,-0.01611
7.42,-0.1,0.1,871657,-40885,7.4115,-0.01608
7.44,-0.1,0.1,873665,-40872,7.4285,-0.01608
7.46,-0.1,0.1,875815,-40856,7.4467,-0.01607
7.48,-0.1,0.1,877819,-40853,7.4637,-0.01607
7.5,-0.1,0.1,879892,-40835,7.4815,-0.01606
7.52,-0.1,0.1,881987,-40843,7.4991,-0.01607
7.54,-0.1,0.1,886253,-40787,7.5352,-0.01605
7.56,-0.1,0.1,888319,-40785,7.5527,-0.01604
7.58,-0.1,0.1,890399,-40773,7.5704,-0.01604
7.6,-0.1,0.1,892441,-40749,7.5877,-0.01603
7.62,-0.1,0.1,894579,-40735,7.6058,-0.01602
7.64,-0.1,0.1,896660,-40730,7.6235,-0.01602
7.66,-0.1,0.1,898843,-40730,7.6420,-0.01602
7.68,-0.1,0.1,903136,-40664,7.6784,-0.01600
7.7,-0.1,0.1,905161,-40679,7.6955,-0.01600
7.72,-0.1,0.1,907314,-40654,7.7138,-0.01600
7.74,-0.1,0.1,909404,-40656,7.7315,-0.01599
7.76,-0.1,0.1,911507,-40634,7.7493,-0.01599
7.78,-0.1,0.1,913523,-40637,7.7664,-0.01599
7.8,-0.1,0.1,915623,-40611,7.7842,-0.01598
7.82,-0.1,0.1,919791,-40585,7.8196,-0.01597
7.84,-0.1,0.1,921785,-40564,7.8365,-0.01596
7.86,-0.1,0.1,923823,-40568,7.8538,-0.01596
7.88,-0.1,0.1,925909,-40530,7.8715,-0.01594
7.9,-0.1,0.1,928048,-40553,7.8896,-0.01594
7.92,-0.1,0.1,929980,-40493,7.9058,-0.01593
7.94,-0.1,0.1,931955,-40519,7.9227,-0.01594
7.96,-0.1,0.1,933919,-40509,7.9394,-0.01594
7.98,-0.1,0.1,938096,-40470,7.9748,-0.01592
8.0,-0.1,0.1,940130,-40442,7.9920,-0.01591
8.02,-0.1,0.1,942161,-40451,8.0093,-0.01591
8.04,-0.1,0.1,944055,-40428,8.0253,-0.01590
8.06,-0.1,0.1,946144,-40443,8.0430,-0.01591
8.08,-0.1,0.1,948339,-40410,8.0616,-0.01591
8.1,-0.1,0.1,950391,-40418,8.0790,-0.01590
8.12,-0.1,0.1,954560,-40376,8.1144,-0.01588
8.14,-0.1,0.1,956543,-40386,8.1312,-0.01589
8.16,-0.1,0.1,958619,-40344,8.1488,-0.01587
8.18,-0.1,0.1,960669,-40361,8.1662,-0.01588
8.2,-0.1,0.1,962712,-40344,8.1835,-0.01587
8.22,-0.1,0.1,964774,-40332,8.2010,-0.01587
8.24,-0.1,0.1,966841,-40331,8.2185,-0.01587
8.26,-0.1,0.1,971070,-40301,8.2540,-0.01585
8.28,-0.1,0.1,973060,-40313,8.2712,-0.01586
8.3,-0.1,0.1,975126,-40302,8.2884,-0.01585
8.32,-0.1,0.1,977224,-40291,8.3066,-0.01585
8.34,-0.1,0.1,979332,-40262,8.3244,-0.01584
8.36,-0.1,0.1,981353,-40262,8.3416,-0.01584
8.38,-0.1,0.1,983403,-40251,8.3589,-0.01583
8.4,-0.1,0.1,987527,-40232,8.3939,-0.01583
8.42,-0.1,0.1,989562,-40233,8.4112,-0.01583
8.44,-0.1,0.1,991592,-40226,8.4284,-0.01582
8.46,-0.1,0.1,993738,-40178,8.4466,-0.01581
8.48,-0.1,0.1,995815,-40184,8.4642,-0.01581
8.5,-0.1,0.1,997785,-40200,8.4809,-0.01581
8.52,-0.1,0.1,999977,-40198,8.4995,-0.01581
8.54,-0.1,0.1,1004133,-40162,8.5347,-0.01580
8.56,-0.1,0.1,1006126,-40146,8.5516,-0.01579
8.58,-0.1,0.1,1008096,-40153,8.5683,-0.01580
8.6,-0.1,0.1,1010245,-40155,8.5865,-0.01580
8.62,-0.1,0.1,1012257,-40138,8.6036,-0.01578
8.64,-0.1,0.1,1014261,-40126,8.6206,-0.01579
8.66,-0.1,0.1,1016332,-40115,8.6381,-0.01578
8.68,-0.1,0.1,1020539,-40096,8.6738,-0.01577
8.7,-0.1,0.1,1022618,-40098,8.6914,-0.01577
8.72,-0.1,0.1,1024566,-40074,8.7080,-0.01576
8.74,-0.1,0.1,1026585,-40085,8.7251,-0.01577
8.76,-0.1,0.1,1028687,-40072,8.7429,-0.01576
8.78,-0.1,0.1,1030814,-40038,8.7609,-0.01575
8.8,-0.1,0.1,1032898,-40022,8.7786,-0.01574
8.82,-0.1,0.1,1037363,-40055,8.8165,-0.01576
8.84,-0.1,0.1,1039396,-40011,8.8337,-0.01574
8.86,-0.1,0.1,1041511,-40026,8.8516,-0.01575
8.88,-0.1,0.1,1043592,-40050,8.8693,-0.01576
8.9,-0.1,0.1,1045719,-40011,8.8873,-0.01574
8.92,-0.1,0.1,1047809,-39980,8.9050,-0.01573
8.94,-0.1,0.1,1050016,-39975,8.9237,-0.01573
8.96,-0.1,0.1,1054258,-39971,8.9597,-0.01572
8.98,-0.1,0.1,1056379,-39974,8.9777,-0.01573
9.0,-0.1,0.1,1058460,-39966,8.9953,-0.01572
9.02,-0.1,0.1,1060621,-39949,9.0137,-0.01572
9.04,-0.1,0.1,1062647,-39958,9.0308,-0.01571
