UsbSMU Set Voltage,UsbSMU Set Current Min,UsbSMU Set Current Max,UsbSMU Meas ADC Voltage,UsbSMU Meas ADC Current,UsbSMU Meas Voltage,UsbSMU Meas Current
5.5200000000000005,-1,1,746772.0,34698.0,5.065046787261963,-0.00027885776944458485
5.54,-1,1,749424.0,34868.0,5.083309650421143,-0.0002873281773645431
5.5600000000000005,-1,1,752480.0,35021.0,5.104354381561279,-0.0003036302514374256
5.58,-1,1,755103.0,35194.0,5.122417449951172,-0.0003085843927692622
5.6000000000000005,-1,1,757955.0,35423.0,5.142057418823242,-0.0003007844788953662
5.62,-1,1,760798.0,35632.0,5.161635398864746,-0.00029726396314799786
5.64,-1,1,763578.0,35855.0,5.180779457092285,-0.0002918425016105175
5.66,-1,1,766288.0,36084.0,5.199441432952881,-0.00027998906443826854
5.68,-1,1,768993.0,36223.0,5.218069076538086,-0.0002970319183077663
5.7,-1,1,771857.0,36436.0,5.237791538238525,-0.00029225231264717877
5.72,-1,1,774602.0,36616.0,5.256694316864014,-0.0003000204742420465
5.74,-1,1,777428.0,36758.0,5.276155471801758,-0.0003156664897687733
5.76,-1,1,780193.0,36941.0,5.295196533203125,-0.0003187816764693707
5.78,-1,1,782903.0,37068.0,5.313858509063721,-0.0003376244567334652
5.8,-1,1,788585.0,37448.0,5.352986812591553,-0.0003468269424047321
5.82,-1,1,791504.0,37680.0,5.3730878829956055,-0.00034112457069568336
5.84,-1,1,794361.0,37830.0,5.392762184143066,-0.0003536535950843245
5.86,-1,1,796999.0,38072.0,5.410928249359131,-0.000343392719514668
5.88,-1,1,799914.0,38237.0,5.431002140045166,-0.00035006721736863256
5.9,-1,1,802667.0,38484.0,5.449960231781006,-0.00033757180790416896
5.92,-1,1,805402.0,38644.0,5.468794345855713,-0.0003460631996858865
5.94,-1,1,808461.0,38891.0,5.4898600578308105,-0.0003363832365721464
5.96,-1,1,811333.0,39111.0,5.509637832641602,-0.0003348361642565578
