UsbSMU Set Voltage,UsbSMU Set Current Min,UsbSMU Set Current Max,UsbSMU Meas ADC Voltage,UsbSMU Meas ADC Current,UsbSMU Meas Voltage,UsbSMU Meas Current
0.0,-0.3,0.3,13264.0,-16219.0,0.01384078711271286,0.00012147513189120218
0.2,-0.3,0.3,20148.0,-11987.0,0.06124654784798622,0.0011662689503282309
0.4,-0.3,0.3,45802.0,2708.0,0.23790942132472992,0.004767463542521
0.6000000000000001,-0.3,0.3,74030.0,18791.0,0.43229779601097107,0.008706726133823395
0.8,-0.3,0.3,99272.0,33225.0,0.6061235666275024,0.012237186543643475
1.0,-0.3,0.3,124968.0,47889.0,0.7830756306648254,0.015831463038921356
1.2,-0.3,0.3,152925.0,63905.0,0.9755977988243103,0.019752757623791695
1.4000000000000001,-0.3,0.3,178866.0,78820.0,1.154237151145935,0.02340961992740631
1.6,-0.3,0.3,205005.0,93753.0,1.3342399597167969,0.0270625501871109
1.8,-0.3,0.3,233494.0,110074.0,1.5304256677627563,0.031058641150593758
2.0,-0.3,0.3,259389.0,124927.0,1.7087481021881104,0.03469611704349518
2.2,-0.3,0.3,285424.0,139745.0,1.888034701347351,0.038324516266584396
2.4,-0.3,0.3,314256.0,156243.0,2.0865824222564697,0.04236879572272301
2.6,-0.3,0.3,340421.0,171275.0,2.2667641639709473,0.04605226591229439
2.8000000000000003,-0.3,0.3,365925.0,185924.0,2.442394495010376,0.04963837191462517
3.0,-0.3,0.3,394175.0,201996.0,2.636934280395508,0.05357373505830765
3.2,-0.3,0.3,419771.0,216700.0,2.813197612762451,0.05717454105615616
3.4000000000000004,-0.3,0.3,445626.0,231429.0,2.9912447929382324,0.06078280508518219
3.6,-0.3,0.3,474045.0,247795.0,3.186948299407959,0.06479060649871826
3.8000000000000003,-0.3,0.3,500191.0,262925.0,3.366999387741089,0.06850173324346542
4.0,-0.3,0.3,527122.0,278231.0,3.5524561405181885,0.07224953174591064
4.2,-0.3,0.3,556685.0,295038.0,3.756037712097168,0.07636234164237976
4.4,-0.3,0.3,583570.0,310515.0,3.9411776065826416,0.08015721291303635
4.6000000000000005,-0.3,0.3,610681.0,325998.0,4.127874374389648,0.08394471555948257
4.8,-0.3,0.3,640815.0,343225.0,4.335387706756592,0.08816523849964142
5.0,-0.3,0.3,668501.0,359110.0,4.526043891906738,0.09205508977174759
5.2,-0.3,0.3,696429.0,375163.0,4.718366622924805,0.09599040448665619
5.4,-0.3,0.3,726980.0,392620.0,4.9287519454956055,0.10026787966489792
5.6000000000000005,-0.3,0.3,755152.0,408728.0,5.1227545738220215,0.10421083867549896
5.800000000000001,-0.3,0.3,786285.0,426505.0,5.337148189544678,0.1085636243224144
6.0,-0.3,0.3,814544.0,442782.0,5.531749725341797,0.11255273222923279
6.2,-0.3,0.3,843076.0,459176.0,5.728231906890869,0.11656390875577927
6.4,-0.3,0.3,875846.0,477952.0,5.953897953033447,0.1211681216955185
6.6000000000000005,-0.3,0.3,905155.0,495031.0,6.155730247497559,0.12536384165287018
6.800000000000001,-0.3,0.3,937888.0,512132.0,6.3811421394348145,0.12949402630329132
7.0,-0.3,0.3,970050.0,531350.0,6.602621078491211,0.13423050940036774
