UsbSMU Set Voltage,UsbSMU Set Current Min,UsbSMU Set Current Max,UsbSMU Meas ADC Voltage,UsbSMU Meas ADC Current,UsbSMU Meas Voltage,UsbSMU Meas Current
0.0,-1,1,13450.0,-15924.0,0.01554171834141016,0.00019674708892125636
0.1,-1,1,13493.0,-15958.0,0.015417762100696564,0.00019011134281754494
0.2,-1,1,23556.0,-10261.0,0.08471528440713882,0.0015832153148949146
0.3,-1,1,34971.0,-2898.0,0.16332319378852844,0.0034154788590967655
0.4,-1,1,48246.0,4370.0,0.2547397315502167,0.005184016190469265
0.5,-1,1,61055.0,11603.0,0.34294718503952026,0.006952065508812666
0.6,-1,1,76330.0,20393.0,0.44813644886016846,0.009106529876589775
0.7000000000000001,-1,1,89149.0,27663.0,0.5364128351211548,0.010884732939302921
0.8,-1,1,101845.0,34947.0,0.623842179775238,0.012669309973716736
0.9,-1,1,114632.0,42163.0,0.711898148059845,0.014433042146265507
1.0,-1,1,127559.0,49447.0,0.8009182810783386,0.016213005408644676
1.1,-1,1,140123.0,56703.0,0.8874385356903076,0.017992382869124413
1.2,-1,1,155432.0,65443.0,0.9928620457649231,0.02013217844069004
1.3,-1,1,168571.0,72869.0,1.0833419561386108,0.021947640925645828
1.4000000000000001,-1,1,181411.0,80228.0,1.1717629432678223,0.02375032752752304
1.5,-1,1,194483.0,87611.0,1.2617814540863037,0.025555096566677094
1.6,-1,1,207568.0,95112.0,1.3518896102905273,0.027392622083425522
1.7000000000000002,-1,1,223010.0,103945.0,1.4582289457321167,0.0295557864010334
1.8,-1,1,236024.0,111324.0,1.547848105430603,0.03136059269309044
1.9000000000000001,-1,1,249212.0,118780.0,1.6386655569076538,0.033183470368385315
2.0,-1,1,262055.0,126161.0,1.7271071672439575,0.03499225154519081
2.1,-1,1,274976.0,133652.0,1.816085934638977,0.03683025762438774
2.2,-1,1,288059.0,141022.0,1.9061802625656128,0.038631170988082886
2.3000000000000003,-1,1,303597.0,149933.0,2.013180732727051,0.04081423953175545
2.4,-1,1,317008.0,157450.0,2.1055338382720947,0.04264972731471062
2.5,-1,1,329836.0,164775.0,2.1938719749450684,0.044443145394325256
2.6,-1,1,342884.0,172270.0,2.2837255001068115,0.04627973213791847
2.7,-1,1,355810.0,179613.0,2.372738838195801,0.048076219856739044
2.8000000000000003,-1,1,368620.0,186942.0,2.4609532356262207,0.049871109426021576
2.9000000000000004,-1,1,383887.0,195625.0,2.566087245941162,0.05199579894542694
3.0,-1,1,396765.0,203021.0,2.6547698974609375,0.053808074444532394
3.1,-1,1,409465.0,210262.0,2.7422268390655518,0.055580541491508484
3.2,-1,1,422327.0,217602.0,2.830799102783203,0.05737747251987457
3.3000000000000003,-1,1,435087.0,224852.0,2.9186692237854004,0.05915125831961632
3.4000000000000004,-1,1,448040.0,232137.0,3.0078682899475098,0.06093098223209381
3.5,-1,1,463728.0,241087.0,3.1159017086029053,0.0631219670176506
3.6,-1,1,476677.0,248504.0,3.205073356628418,0.06493870913982391
3.7,-1,1,489577.0,255977.0,3.293907403945923,0.06677209585905075
3.8000000000000003,-1,1,503010.0,263503.0,3.3864119052886963,0.06860966980457306
3.9000000000000004,-1,1,516197.0,271106.0,3.477222442626953,0.07047370076179504
4.0,-1,1,529517.0,278731.0,3.568948984146118,0.07234122604131699
4.1000000000000005,-1,1,545580.0,287913.0,3.6795644760131836,0.07458963990211487
4.2,-1,1,558913.0,295579.0,3.771380662918091,0.07646837830543518
4.3,-1,1,572425.0,303271.0,3.864428997039795,0.07835082709789276
4.4,-1,1,585964.0,310892.0,3.9576637744903564,0.08021286129951477
4.5,-1,1,599356.0,318642.0,4.049886226654053,0.08211392164230347
4.6000000000000005,-1,1,613028.0,326401.0,4.144036769866943,0.08401192724704742
4.7,-1,1,629433.0,335805.0,4.257007598876953,0.08631562441587448
4.8,-1,1,643077.0,343510.0,4.3509650230407715,0.08819907158613205
4.9,-1,1,656902.0,351429.0,4.446168899536133,0.09013877063989639
5.0,-1,1,670710.0,359344.0,4.541256427764893,0.09207769483327866
5.1000000000000005,-1,1,684908.0,367396.0,4.639029026031494,0.0940471738576889
5.2,-1,1,698605.0,375243.0,4.733351707458496,0.0959692969918251
5.300000000000001,-1,1,715015.0,384603.0,4.8463568687438965,0.09826058149337769
5.4,-1,1,728855.0,392616.0,4.941664218902588,0.10022629052400589
5.5,-1,1,742663.0,400444.0,5.036750793457031,0.102140873670578
5.6000000000000005,-1,1,756900.0,408436.0,5.134792327880859,0.1040927842259407
5.7,-1,1,770675.0,416403.0,5.229651927947998,0.10604692250490189
5.800000000000001,-1,1,787485.0,426036.0,5.345411777496338,0.10840661078691483
5.9,-1,1,801624.0,434092.0,5.44277811050415,0.11037838459014893
6.0,-1,1,815869.0,442201.0,5.540874004364014,0.11236287653446198
6.1000000000000005,-1,1,830003.0,450283.0,5.638206481933594,0.11434201151132584
6.2,-1,1,844209.0,458345.0,5.736033916473389,0.1163141205906868
6.300000000000001,-1,1,858953.0,466811.0,5.83756685256958,0.11838854849338531
6.4,-1,1,876746.0,476974.0,5.9600958824157715,0.12087688595056534
6.5,-1,1,891380.0,485342.0,6.06087064743042,0.12292607873678207
6.6000000000000005,-1,1,906269.0,494016.0,6.163402080535889,0.12505578994750977
6.7,-1,1,921121.0,502609.0,6.265678405761719,0.1271635740995407
6.800000000000001,-1,1,935069.0,511050.0,6.361729145050049,0.12924689054489136
6.9,-1,1,959588.0,519485.0,6.530576229095459,0.13111740350723267
7.0,-1,1,970898.0,530256.0,6.608460903167725,0.13390536606311798
6.9,-1,1,958747.0,519700.0,6.524785041809082,0.1311943531036377
6.8,-1,1,934960.0,511061.0,6.360978603363037,0.12925215065479279
6.7,-1,1,921047.0,502528.0,6.265169143676758,0.12714239954948425
6.6,-1,1,906131.0,493932.0,6.16245174407959,0.12503504753112793
6.5,-1,1,891318.0,485389.0,6.060443878173828,0.12294045835733414
6.4,-1,1,876696.0,477081.0,5.959751605987549,0.12090782821178436
6.3,-1,1,859040.0,466896.0,5.838165760040283,0.11841059476137161
6.2,-1,1,844156.0,458625.0,5.735669136047363,0.11639351397752762
6.1,-1,1,829908.0,450347.0,5.637552261352539,0.11436182260513306
6.0,-1,1,815652.0,442285.0,5.539379596710205,0.11239068955183029
5.9,-1,1,801437.0,434218.0,5.441490173339844,0.11041737347841263
5.8,-1,1,787401.0,426085.0,5.3448333740234375,0.10842199623584747
5.7,-1,1,770439.0,416474.0,5.228026390075684,0.10607150197029114
5.6,-1,1,756428.0,408459.0,5.131541728973389,0.10410864651203156
5.5,-1,1,742542.0,400573.0,5.035917282104492,0.1021793931722641
5.4,-1,1,728635.0,392574.0,4.940149307250977,0.10021893680095673
5.3,-1,1,714717.0,384593.0,4.844304084777832,0.09826374053955078
5.2,-1,1,698227.0,375270.0,4.730748176574707,0.09598439931869507
5.1,-1,1,684420.0,367408.0,4.6356682777404785,0.09406027942895889
5.0,-1,1,670438.0,359397.0,4.5393829345703125,0.09209796786308289
4.8999999999999995,-1,1,656530.0,351496.0,4.443607330322266,0.09016494452953339
4.8,-1,1,642847.0,343618.0,4.349380970001221,0.08823388069868088
4.7,-1,1,629211.0,335768.0,4.255478858947754,0.08630970120429993
4.6,-1,1,612651.0,326395.0,4.141440391540527,0.08401776850223541
4.5,-1,1,598964.0,318570.0,4.047186374664307,0.08210160583257675
4.3999999999999995,-1,1,585474.0,310935.0,3.954289436340332,0.08023466914892197
4.3,-1,1,572032.0,303211.0,3.861722946166992,0.07834187895059586
4.2,-1,1,558589.0,295576.0,3.7691495418548584,0.07647401839494705
4.1,-1,1,545160.0,287903.0,3.6766722202301025,0.07459523528814316
4.0,-1,1,528855.0,278601.0,3.564389944076538,0.07231806963682175
3.9,-1,1,515920.0,270990.0,3.4753148555755615,0.07044676691293716
3.8,-1,1,502434.0,263438.0,3.3824455738067627,0.06860298663377762
3.6999999999999997,-1,1,489194.0,255860.0,3.2912700176239014,0.06674700230360031
3.5999999999999996,-1,1,476044.0,248374.0,3.200714349746704,0.06491497159004211
3.5,-1,1,463060.0,241005.0,3.1113014221191406,0.06311236321926117
3.4,-1,1,447352.0,232023.0,3.0031304359436035,0.060912828892469406
3.3,-1,1,434317.0,224547.0,2.9133667945861816,0.059081293642520905
3.1999999999999997,-1,1,421479.0,217242.0,2.8249595165252686,0.05729367583990097
3.0999999999999996,-1,1,408676.0,210006.0,2.736793279647827,0.05552466958761215
3.0,-1,1,395918.0,202683.0,2.648937225341797,0.05373041704297066
2.9,-1,1,383222.0,195379.0,2.5615077018737793,0.05194024741649628
2.8,-1,1,367794.0,186668.0,2.4552650451660156,0.04981093853712082
2.6999999999999997,-1,1,354994.0,179290.0,2.367119550704956,0.04800213873386383
2.5999999999999996,-1,1,342095.0,172011.0,2.278292179107666,0.04622301459312439
2.4999999999999996,-1,1,329027.0,164540.0,2.1883010864257812,0.044393546879291534
2.4,-1,1,315900.0,157046.0,2.0979034900665283,0.04255881533026695
2.3,-1,1,302825.0,149524.0,2.007864236831665,0.04071521386504173
2.1999999999999997,-1,1,287060.0,140537.0,1.8993006944656372,0.03851541131734848
2.0999999999999996,-1,1,274287.0,133235.0,1.8113412857055664,0.036727335304021835
1.9999999999999998,-1,1,261055.0,125776.0,1.7202208042144775,0.034904494881629944
1.8999999999999997,-1,1,248136.0,118315.0,1.631255865097046,0.033074844628572464
1.7999999999999998,-1,1,235211.0,111036.0,1.5422495603561401,0.03129624202847481
1.6999999999999997,-1,1,222265.0,103583.0,1.4530985355377197,0.02946937084197998
1.5999999999999996,-1,1,206474.0,94667.0,1.3443559408187866,0.02728995680809021
1.4999999999999998,-1,1,193493.0,87182.0,1.254963994026184,0.02545483037829399
1.3999999999999997,-1,1,180464.0,79680.0,1.1652415990829468,0.023615902289748192
1.2999999999999996,-1,1,167601.0,72444.0,1.0766621828079224,0.02184809371829033
1.1999999999999997,-1,1,154513.0,64962.0,0.9865334033966064,0.02001594379544258
1.0999999999999996,-1,1,139207.0,56265.0,0.8811306357383728,0.01788811944425106
0.9999999999999997,-1,1,126628.0,49043.0,0.7945070266723633,0.016118556261062622
0.8999999999999997,-1,1,113671.0,41690.0,0.7052803635597229,0.014319885522127151
0.7999999999999997,-1,1,100908.0,34364.0,0.6173896193504333,0.012524894438683987
0.6999999999999996,-1,1,88295.0,27232.0,0.5305318832397461,0.010781190358102322
0.5999999999999996,-1,1,75568.0,19915.0,0.4428890645503998,0.008987998589873314
0.49999999999999967,-1,1,60106.0,11057.0,0.3364120423793793,0.006818242836743593
0.39999999999999963,-1,1,47360.0,3838.0,0.24863840639591217,0.005052851978689432
0.29999999999999966,-1,1,34476.0,-3540.0,0.15991443395614624,0.003245727624744177
0.19999999999999962,-1,1,21570.0,-10837.0,0.07103896886110306,0.001461707171984017
0.09999999999999962,-1,1,13066.0,-15973.0,0.012477284297347069,0.00019444161443971097
