UsbSMU Set Voltage,UsbSMU Set Current Min,UsbSMU Set Current Max,UsbSMU Meas ADC Voltage,UsbSMU Meas ADC Current,UsbSMU Meas Voltage,UsbSMU Meas Current
5.62,-1,1,759836.0,35744.0,5.15501070022583,-0.0002478316018823534
5.64,-1,1,762599.0,35816.0,5.174037456512451,-0.0002841018431354314
5.66,-1,1,765414.0,36020.0,5.193422317504883,-0.0002830974990502
5.68,-1,1,768137.0,36189.0,5.212173938751221,-0.00029096921207383275
5.7,-1,1,770925.0,36456.0,5.2313737869262695,-0.00026938170776702464
5.72,-1,1,773831.0,36687.0,5.25138521194458,-0.0002617614227347076
5.74,-1,1,776398.0,36863.0,5.269062519073486,-0.0002658169833011925
5.76,-1,1,779320.0,37027.0,5.2891845703125,-0.00027806201251223683
5.78,-1,1,782165.0,37190.0,5.308776378631592,-0.0002881310065276921
5.8,-1,1,787808.0,37593.0,5.3476362228393555,-0.00029263534815981984
5.82,-1,1,790690.0,37771.0,5.367482662200928,-0.0002962090657092631
5.84,-1,1,793502.0,37957.0,5.386846542358398,-0.0002998237032443285
5.86,-1,1,796409.0,38144.0,5.40686559677124,-0.0003052345709875226
5.88,-1,1,799153.0,38399.0,5.425761699676514,-0.0002899194951169193
5.9,-1,1,802120.0,38545.0,5.446193695068359,-0.0003073223342653364
5.92,-1,1,804842.0,38762.0,5.464938163757324,-0.00029604544397443533
5.94,-1,1,807658.0,38932.0,5.484330654144287,-0.00031157105695456266
5.96,-1,1,810450.0,39144.0,5.503557205200195,-0.0003068712539970875
5.98,-1,1,813224.0,39334.0,5.522659778594971,-0.00030882577993907034
6.0,-1,1,815595.0,39545.0,5.538987636566162,-0.00031866278732195497
6.0200000000000005,-1,1,818838.0,39752.0,5.561319828033447,-0.00030295969918370247
6.04,-1,1,821549.0,39960.0,5.579988956451416,-0.0003005791804753244
6.0600000000000005,-1,1,824345.0,40141.0,5.5992431640625,-0.00030419277027249336
6.08,-1,1,827104.0,40335.0,5.6182427406311035,-0.0003069670347031206
6.1000000000000005,-1,1,830213.0,40652.0,5.639652252197266,-0.00027879702975042164
6.12,-1,1,833038.0,40756.0,5.659106254577637,-0.00030669430270791054
6.140000000000001,-1,1,835878.0,40978.0,5.678663730621338,-0.00030131160747259855
6.16,-1,1,838764.0,41202.0,5.698537826538086,-0.00029666812042705715
6.18,-1,1,841704.0,41388.0,5.718783378601074,-0.0003023777389898896
6.2,-1,1,844291.0,41568.0,5.736598491668701,-0.00030613294802606106
6.22,-1,1,847049.0,41734.0,5.75559139251709,-0.0003150627308059484
6.24,-1,1,850040.0,41979.0,5.776188373565674,-0.00030270806746557355
6.26,-1,1,853280.0,42151.0,5.7985005378723145,-0.00032263968023471534
6.28,-1,1,856089.0,42369.0,5.817843914031982,-0.00031905676587484777
6.3,-1,1,859093.0,42563.0,5.838530540466309,-0.00032224817550741136
6.32,-1,1,862030.0,42689.0,5.858756065368652,-0.00034484677598811686
6.34,-1,1,865071.0,42911.0,5.879697322845459,-0.00034358075936324894
6.36,-1,1,867843.0,43167.0,5.898786544799805,-0.00032928382279351354
6.38,-1,1,870808.0,43384.0,5.9192047119140625,-0.0003284187405370176
6.4,-1,1,876834.0,43750.0,5.9607014656066895,-0.00034417217830196023
6.42,-1,1,879913.0,43931.0,5.981904983520508,-0.00035409608972258866
6.44,-1,1,882751.0,44124.0,6.001448154449463,-0.00035744981141760945
6.46,-1,1,885635.0,44303.0,6.021308422088623,-0.0003652392770163715
6.48,-1,1,888616.0,44587.0,6.041836738586426,-0.0003445475595071912
6.5,-1,1,891517.0,44760.0,6.061814785003662,-0.00035159618710167706
6.5200000000000005,-1,1,894475.0,44941.0,6.082183837890625,-0.0003634588501881808
6.54,-1,1,897514.0,45150.0,6.103111743927002,-0.00036595086567103863
6.5600000000000005,-1,1,900344.0,45324.0,6.122600078582764,-0.00037479898310266435
6.58,-1,1,903427.0,45611.0,6.143831253051758,-0.000352489179931581
6.6000000000000005,-1,1,906499.0,45691.0,6.164985656738281,-0.0003932493564207107
6.62,-1,1,909337.0,45953.0,6.184529781341553,-0.00037497730227187276
6.640000000000001,-1,1,912258.0,46174.0,6.204644680023193,-0.0003730535972863436
6.66,-1,1,915283.0,46436.0,6.225475788116455,-0.00035779699101112783
6.68,-1,1,918240.0,46567.0,6.245838165283203,-0.00038329092785716057
6.7,-1,1,921320.0,46806.0,6.267048358917236,-0.00037678785156458616
6.72,-1,1,924034.0,47127.0,6.285737991333008,-0.0003437647537793964
6.74,-1,1,927119.0,47180.0,6.306982517242432,-0.0003905033809132874
6.76,-1,1,930153.0,47423.0,6.327876091003418,-0.00036489462945610285
6.78,-1,1,933182.0,47674.0,6.3487348556518555,-0.0003693236503750086
6.8,-1,1,936037.0,47872.0,6.368395805358887,-0.0003748319286387414
6.82,-1,1,938948.0,48071.0,6.388441562652588,-0.00037418934516608715
6.84,-1,1,941780.0,48263.0,6.4079437255859375,-0.0003792799834627658
6.86,-1,1,944661.0,48476.0,6.427783489227295,-0.000379792443709448
6.88,-1,1,947460.0,48650.0,6.447058200836182,-0.000383726874133572
6.9,-1,1,950285.0,48867.0,6.466512203216553,-0.0003795056545641273
6.92,-1,1,952764.0,49153.0,6.483583450317383,-0.00034882844192907214
6.94,-1,1,954979.0,49354.0,6.498836994171143,-0.0003335244837217033
6.96,-1,1,955906.0,49541.0,6.505220413208008,-0.0002856743521988392
6.98,-1,1,980086.0,49915.0,6.6717329025268555,-0.0006974036805331707
7.0,-1,1,975183.0,50162.0,6.637969017028809,-0.0004908140981569886
7.0200000000000005,-1,1,975666.0,50375.0,6.641295433044434,-0.00046614391612820327
7.04,-1,1,978103.0,50503.0,6.658077239990234,-0.000473545107524842
7.0600000000000005,-1,1,980402.0,50721.0,6.6739091873168945,-0.00046251105959527194
7.08,-1,1,983084.0,51005.0,6.692378044128418,-0.0004333896213211119
7.1000000000000005,-1,1,985783.0,51157.0,6.710964679718018,-0.00044835644075646996
7.12,-1,1,988693.0,51387.0,6.731004238128662,-0.0004405550716910511
