UsbSMU Set Voltage,UsbSMU Set Current Min,UsbSMU Set Current Max,UsbSMU Meas ADC Voltage,UsbSMU Meas ADC Current,UsbSMU Meas Voltage,UsbSMU Meas Current
0.0,-1,1,14235.0,-15956.0,0.020527444779872894,0.00017585298337507993
0.2,-1,1,19133.0,-11041.0,0.05425688251852989,0.0014532943023368716
0.4,-1,1,46560.0,3561.0,0.24312931299209595,0.004991321358829737
0.6000000000000001,-1,1,74717.0,19596.0,0.43702876567840576,0.008915734477341175
0.8,-1,1,100195.0,34119.0,0.6124796867370605,0.012470578774809837
1.0,-1,1,125852.0,48704.0,0.7891631722450256,0.016039198264479637
1.2,-1,1,153797.0,64639.0,0.9816027879714966,0.019939864054322243
1.4000000000000001,-1,1,179781.0,79512.0,1.1605381965637207,0.023582536727190018
1.6,-1,1,205973.0,94340.0,1.3409059047698975,0.027208464220166206
1.8,-1,1,234637.0,110636.0,1.5382968187332153,0.031195782124996185
2.0,-1,1,260439.0,125407.0,1.7159788608551025,0.03481354936957359
2.2,-1,1,286705.0,140332.0,1.8968560695648193,0.038465142250061035
2.4,-1,1,315456.0,156831.0,2.09484601020813,0.04250752180814743
2.6,-1,1,341628.0,171819.0,2.275076150894165,0.04617862030863762
2.8000000000000003,-1,1,367389.0,186445.0,2.4524760246276855,0.04975663498044014
3.0,-1,1,395499.0,202511.0,2.6460518836975098,0.05369065701961517
3.2,-1,1,421235.0,217083.0,2.82327938079834,0.057254061102867126
3.4000000000000004,-1,1,447112.0,231982.0,3.0014777183532715,0.060906145721673965
3.6,-1,1,475628.0,248216.0,3.1978495121002197,0.06487907469272614
3.8000000000000003,-1,1,502270.0,263339.0,3.3813159465789795,0.0685785561800003
4.0,-1,1,527868.0,278632.0,3.55759334564209,0.07234645634889603
4.2,-1,1,558376.0,295443.0,3.7676827907562256,0.07644105702638626
4.4,-1,1,585463.0,310904.0,3.954213857650757,0.08022622019052505
4.6000000000000005,-1,1,612975.0,326528.0,4.14367151260376,0.08404851704835892
4.8,-1,1,642901.0,343742.0,4.349752902984619,0.0882674977183342
5.0,-1,1,670812.0,359592.0,4.541958332061768,0.09214505553245544
5.2,-1,1,698770.0,375486.0,4.734487533569336,0.09603399783372879
5.4,-1,1,729202.0,392935.0,4.9440531730651855,0.1003086268901825
5.6000000000000005,-1,1,757224.0,408883.0,5.137022972106934,0.10421139001846313
5.800000000000001,-1,1,788127.0,426557.0,5.349832534790039,0.10853956639766693
6.0,-1,1,816727.0,442826.0,5.546782493591309,0.11252062022686005
6.2,-1,1,845187.0,459152.0,5.74276876449585,0.11652040481567383
6.4,-1,1,878008.0,477828.0,5.968786239624023,0.12109064310789108
6.6000000000000005,-1,1,907569.0,494893.0,6.172354221343994,0.12527522444725037
